Counter,mX[GeV],mA[GeV],Epsilon,Capture,Annihilation,GammaAnn,IceCubeSignal,BranchingRatioFile,Resolution,Kappa0
4991, ,4.738879609717657,5.892102187612295e-08,10063384.314,1.2714062432e-47,12.9652219638,0.0, , , 
4992, ,4.738879609717657,6.88395206964551e-08,13736598.1489,1.2714062432e-47,24.1573868603,0.0, , , 
4993, ,4.738879609717657,8.042765483057629e-08,18750563.7086,1.2714062432e-47,45.0111234494,0.0, , , 
4994, ,4.738879609717657,9.396648314954711e-08,25594665.8394,1.2714062432e-47,83.8667117832,0.0, , , 
4995, ,4.738879609717657,1.0978437670592484e-07,34936918.6767,1.2714062432e-47,156.264092228,0.0, , , 
4996, ,4.738879609717657,1.2826498305280627e-07,47689166.7304,1.2714062432e-47,291.157859742,0.0, , , 
4997, ,4.738879609717657,1.4985653124037573e-07,65096084.8746,1.2714062432e-47,542.497196415,0.0, , , 
4998, ,4.738879609717657,1.7508270317357268e-07,88856664.0294,1.2714062432e-47,1010.80180076,0.0, , , 
4999, ,4.738879609717657,2.045553350050195e-07,121290040.064,1.2714062432e-47,1883.36230051,0.0, , , 
5000, ,4.738879609717657,2.3898925662310533e-07,165561851.543,1.2714062432e-47,3509.14134167,0.0, , , 
5001, ,4.738879609717657,2.792196291524867e-07,225993219.823,1.2714062432e-47,6538.3272175,0.0, , , 
5002, ,4.738879609717657,3.262222009711673e-07,308482509.285,1.2714062432e-47,12182.3425407,0.0, , , 
5003, ,4.738879609717657,3.8113697353402724e-07,421081033.357,1.2714062432e-47,22698.2685531,0.0, , , 
5004, ,4.738879609717657,4.4529585099426604e-07,574778897.72,1.2714062432e-47,42291.3556604,0.0, , , 
5005, ,4.738879609717657,5.202549442372686e-07,784577682.426,1.2714062432e-47,78796.3907459,0.0, , , 
5006, ,4.738879609717657,6.078323128297237e-07,1070954661.35,1.2714062432e-47,146809.908371,0.0, , , 
5007, ,4.738879609717657,7.101520602780344e-07,1461861473.2,1.2714062432e-47,273524.770868,0.0, , , 
5008, ,4.738879609717657,8.296958520834915e-07,1995452323.01,1.2714062432e-47,509597.612082,0.0, , , 
5009, ,4.738879609717657,9.693631061142522e-07,2723807998.5,1.2714062432e-47,949387.860127,0.0, , , 
5010, ,4.738879609717657,1.1325413151528126e-06,3718019181.49,1.2714062432e-47,1768643.36079,0.0, , , 
5011, ,4.738879609717657,1.323188207223646e-06,5075125207.62,1.2714062432e-47,3294655.30217,0.0, , , 
5012, ,4.738879609717657,1.5459277364194788e-06,6927585527.6,1.2714062432e-47,6136814.88215,0.0, , , 
5013, ,4.738879609717657,1.8061622323899017e-06,9456208325.69,1.2714062432e-47,11429468.1142,0.0, , , 
5014, ,4.738879609717657,2.110203428568597e-06,12907798184.9,1.2714062432e-47,21283387.5418,0.0, , , 
5015, ,4.738879609717657,2.4654255471007907e-06,17619245287.7,1.2714062432e-47,39624371.0936,0.0, , , 
5016, ,4.738879609717657,2.8804441533962983e-06,24050407363.2,1.2714062432e-47,73749158.7983,0.0, , , 
5017, ,4.738879609717657,3.365325118250557e-06,32828993801.3,1.2714062432e-47,137207786.124,0.0, , , 
5018, ,4.738879609717657,3.93182875570577e-06,44811832819.8,1.2714062432e-47,255131920.632,0.0, , , 
5019, ,4.738879609717657,4.593695057977397e-06,61168501624.7,1.2714062432e-47,474056517.916,0.0, , , 
5020, ,4.738879609717657,5.366976945540477e-06,83495482232.5,1.2714062432e-47,879952855.072,0.0, , , 
5021, ,4.738879609717657,6.270429615030992e-06,113971985059.0,1.2714062432e-47,1631160554.71,0.0, , , 
5022, ,4.738879609717657,7.3259654282152296e-06,155572649333.0,1.2714062432e-47,3018088122.91,0.0, , , 
5023, ,4.738879609717657,8.55918537491462e-06,212357880824.0,1.2714062432e-47,5570359279.55,0.0, , , 
5024, ,4.738879609717657,1e-05,289870165106.0,1.2714062432e-47,10246487987.9,0.0, , , 
5025, ,5.2025494423726935,1e-10,19.9545641143,1.08876002769e-47,4.36540865137e-11,7.66802950575e-16, , , 
5026, ,5.2025494423726935,1.168335485443295e-10,27.2381357922,1.08876002769e-47,8.13383156974e-11,1.86610978355e-15, , , 
5027, ,5.2025494423726935,1.3650078065460138e-10,37.1802679922,1.08876002769e-47,1.51553316742e-10,4.46889322302e-15, , , 
5028, ,5.2025494423726935,1.5947870582948242e-10,50.7513560588,1.08876002769e-47,2.82381158479e-10,1.04693689961e-14, , , 
5029, ,5.2025494423726935,1.86324631193156e-10,69.275997213,1.08876002769e-47,5.26145652094e-10,2.38021275048e-14, , , 
5030, ,5.2025494423726935,2.176896784350988e-10,94.562277002,1.08876002769e-47,9.80338945799e-10,5.19435309505e-14, , , 
5031, ,5.2025494423726935,2.543345761304649e-10,129.078246313,1.08876002769e-47,1.82661292519e-09,1.07195830735e-13, , , 
5032, ,5.2025494423726935,2.9714811046840127e-10,176.192813872,1.08876002769e-47,3.40342979617e-09,2.04972965495e-13, , , 
5033, ,5.2025494423726935,3.4716868189265595e-10,240.504566392,1.08876002769e-47,6.34142801558e-09,3.53179637505e-13, , , 
5034, ,5.2025494423726935,4.056094904897649e-10,328.290610636,1.08876002769e-47,1.18156423622e-08,5.27921800957e-13, , , 
5035, ,5.2025494423726935,4.738879609717651e-10,448.119246333,1.08876002769e-47,2.20154520542e-08,6.49962425975e-13, , , 
5036, ,5.2025494423726935,5.536601209276803e-10,611.686269509,1.08876002769e-47,4.10202098445e-08,6.14041581836e-13, , , 
5037, ,5.2025494423726935,6.468607661546321e-10,834.956533036,1.08876002769e-47,7.64307547049e-08,4.04128019088e-13, , , 
5038, ,5.2025494423726935,7.557503872394938e-10,1139.72218572,1.08876002769e-47,1.42409321816e-07,1.62386461896e-13, , , 
5039, ,5.2025494423726935,8.829699955494082e-10,1555.7296808,1.08876002769e-47,2.65343643642e-07,3.32715256086e-14, , , 
5040, ,5.2025494423726935,1.0316051783820818e-09,2123.58315917,1.08876002769e-47,4.94400565369e-07,2.71844132473e-15, , , 
5041, ,5.2025494423726935,1.2052609368708416e-09,2898.70759012,1.08876002769e-47,9.21190029935e-07,6.33217404736e-17, , , 
5042, ,5.2025494423726935,1.4081491217648349e-09,3956.75848941,1.08876002769e-47,1.7164039256e-06,2.65972581666e-19, , , 
5043, ,5.2025494423726935,1.6451905877536607e-09,5401.00622666,1.08876002769e-47,3.19808328348e-06,1.0780152993e-22, , , 
5044, ,5.2025494423726935,1.9221345439899134e-09,7372.41566259,1.08876002769e-47,5.95881688148e-06,1.79577987228e-27, , , 
5045, ,5.2025494423726935,2.2456979955397722e-09,10063.4049325,1.08876002769e-47,1.11027435735e-05,3.83497291859e-34, , , 
5046, ,5.2025494423726935,2.623728657777993e-09,13736.6262933,1.08876002769e-47,2.06871460046e-05,2.14049635332e-43, , , 
5047, ,5.2025494423726935,3.065395295056524e-09,18750.602126,1.08876002769e-47,3.85452484692e-05,3.56273479601e-56, , , 
5048, ,5.2025494423726935,3.581410100125456e-09,25594.7182795,1.08876002769e-47,7.18192919809e-05,9.13568201556e-74, , , 
5049, ,5.2025494423726935,4.184288507901576e-09,34936.9902578,1.08876002769e-47,0.000133817030726,6.32203185809e-98, , , 
5050, ,5.2025494423726935,4.8886527451139865e-09,47689.2644391,1.08876002769e-47,0.000249334088509,4.72556771312e-131, , , 
5051, ,5.2025494423726935,5.711586478126423e-09,65096.2182479,1.08876002769e-47,0.000464570819672,2.03557565221e-176, , , 
5052, ,5.2025494423726935,6.6730491605731925e-09,88856.846085,1.08876002769e-47,0.000865609863378,1.72226367945e-238, , , 
5053, ,5.2025494423726935,7.79636013040522e-09,121290.288571,1.08876002769e-47,0.00161284437786,0.0, , , 
5054, ,5.2025494423726935,9.108764197647733e-09,165562.190758,1.08876002769e-47,0.00300512631933,0.0, , , 
5055, ,5.2025494423726935,1.0642092440647247e-08,225993.682853,1.08876002769e-47,0.00559929048191,0.0, , , 
5056, ,5.2025494423726935,1.2433534237775991e-08,308483.141325,1.08876002769e-47,0.0104328572141,0.0, , , 
5057, ,5.2025494423726935,1.4526539259467813e-08,421081.896096,1.08876002769e-47,0.019438982407,0.0, , , 
5058, ,5.2025494423726935,1.697187129752137e-08,574780.075366,1.08876002769e-47,0.0362196114639,0.0, , , 
5059, ,5.2025494423726935,1.9828839491270715e-08,784579.289922,1.08876002769e-47,0.06748605541,0.0, , , 
5060, ,5.2025494423726935,2.3166736812810894e-08,1070956.8556,1.08876002769e-47,0.125743138586,0.0, , , 
5061, ,5.2025494423726935,2.706652070033241e-08,1461864.46836,1.08876002769e-47,0.234290425833,0.0, , , 
5062, ,5.2025494423726935,3.162277660168379e-08,1995456.41143,1.08876002769e-47,0.436540737804,0.0, , , 
5063, ,5.2025494423726935,3.6946012051993016e-08,2723813.57922,1.08876002769e-47,0.813382833121,0.0, , , 
5064, ,5.2025494423726935,4.316533692595901e-08,3718026.79922,1.08876002769e-47,1.51553234375,0.0, , , 
5065, ,5.2025494423726935,5.043159487171358e-08,5075135.60588,1.08876002769e-47,2.82380948992,0.0, , , 
5066, ,5.2025494423726935,5.892102187612295e-08,6927599.7213,1.08876002769e-47,5.26145119295,0.0, , , 
5067, ,5.2025494423726935,6.88395206964551e-08,9456227.7002,1.08876002769e-47,9.80337590708,0.0, , , 
5068, ,5.2025494423726935,8.042765483057629e-08,12907824.6313,1.08876002769e-47,18.2660947873,0.0, , , 
5069, ,5.2025494423726935,9.396648314954711e-08,17619281.3872,1.08876002769e-47,34.0342103063,0.0, , , 
5070, ,5.2025494423726935,1.0978437670592484e-07,24050456.6392,1.08876002769e-47,63.4140572179,0.0, , , 
5071, ,5.2025494423726935,1.2826498305280627e-07,32829061.0636,1.08876002769e-47,118.155856615,0.0, , , 
5072, ,5.2025494423726935,1.4985653124037573e-07,44811924.6333,1.08876002769e-47,220.153078448,0.0, , , 
5073, ,5.2025494423726935,1.7508270317357268e-07,61168626.9509,1.08876002769e-47,410.198430708,0.0, , , 
5074, ,5.2025494423726935,2.045553350050195e-07,83495653.3036,1.08876002769e-47,764.298218753,0.0, , , 
5075, ,5.2025494423726935,2.3898925662310533e-07,113972218.572,1.08876002769e-47,1424.06949316,0.0, , , 
5076, ,5.2025494423726935,2.792196291524867e-07,155572968.08,1.08876002769e-47,2653.37609587,0.0, , , 
5077, ,5.2025494423726935,3.262222009711673e-07,212358315.917,1.08876002769e-47,4943.8521879,0.0, , , 
5078, ,5.2025494423726935,3.8113697353402724e-07,289870759.012,1.08876002769e-47,9211.50998655,0.0, , , 
5079, ,5.2025494423726935,4.4529585099426604e-07,395675848.941,1.08876002769e-47,17163.0465686,0.0, , , 
5080, ,5.2025494423726935,5.202549442372686e-07,540100622.666,1.08876002769e-47,31978.3081329,0.0, , , 
5081, ,5.2025494423726935,6.078323128297237e-07,737241566.259,1.08876002769e-47,59581.7477822,0.0, , , 
5082, ,5.2025494423726935,7.101520602780344e-07,1006340493.25,1.08876002769e-47,111011.105375,0.0, , , 
5083, ,5.2025494423726935,8.296958520834915e-07,1373662629.33,1.08876002769e-47,206829.928189,0.0, , , 
5084, ,5.2025494423726935,9.693631061142522e-07,1875060212.6,1.08876002769e-47,385346.861399,0.0, , , 
5085, ,5.2025494423726935,1.1325413151528126e-06,2559471827.95,1.08876002769e-47,717924.306092,0.0, , , 
5086, ,5.2025494423726935,1.323188207223646e-06,3493699025.78,1.08876002769e-47,1337487.20898,0.0, , , 
5087, ,5.2025494423726935,1.5459277364194788e-06,4768926443.91,1.08876002769e-47,2491603.80511,0.0, , , 
5088, ,5.2025494423726935,1.8061622323899017e-06,6509621824.79,1.08876002769e-47,4641291.15658,0.0, , , 
5089, ,5.2025494423726935,2.110203428568597e-06,8885684608.5,1.08876002769e-47,8644867.88694,0.0, , , 
5090, ,5.2025494423726935,2.4654255471007907e-06,12129028857.1,1.08876002769e-47,16099891.6023,0.0, , , 
5091, ,5.2025494423726935,2.8804441533962983e-06,16556219075.8,1.08876002769e-47,29978685.0121,0.0, , , 
5092, ,5.2025494423726935,3.365325118250557e-06,22599368285.3,1.08876002769e-47,55808451.6801,0.0, , , 
5093, ,5.2025494423726935,3.93182875570577e-06,30848314132.5,1.08876002769e-47,103859923.281,0.0, , , 
5094, ,5.2025494423726935,4.593695057977397e-06,42108189609.6,1.08876002769e-47,193199548.094,0.0, , , 
5095, ,5.2025494423726935,5.366976945540477e-06,57478007536.6,1.08876002769e-47,359174577.245,0.0, , , 
5096, ,5.2025494423726935,6.270429615030992e-06,78457928992.2,1.08876002769e-47,667195605.783,0.0, , , 
5097, ,5.2025494423726935,7.3259654282152296e-06,107095685560.0,1.08876002769e-47,1238005353.87,0.0, , , 
5098, ,5.2025494423726935,8.55918537491462e-06,146186446836.0,1.08876002769e-47,2293733421.56,0.0, , , 
5099, ,5.2025494423726935,1e-05,199545641143.0,1.08876002769e-47,4241160735.34,0.0, , , 
5100, ,5.711586478126434,1e-10,13.7366602155,1.02948642568e-47,1.95610058084e-11,4.0398112537e-16, , , 
5101, ,5.711586478126434,1.168335485443295e-10,18.75064843,1.02948642568e-47,3.64469719302e-11,9.74278981643e-16, , , 
5102, ,5.711586478126434,1.3650078065460138e-10,25.5947814847,1.02948642568e-47,6.79096860299e-11,2.30451778259e-15, , , 
5103, ,5.711586478126434,1.5947870582948242e-10,34.9370765335,1.02948642568e-47,1.26532472039e-10,5.3085496229e-15, , , 
5104, ,5.711586478126434,1.86324631193156e-10,47.6893822061,1.02948642568e-47,2.35761161867e-10,1.17943188349e-14, , , 
5105, ,5.711586478126434,2.176896784350988e-10,65.0963790007,1.02948642568e-47,4.39281115344e-10,2.49425478278e-14, , , 
5106, ,5.711586478126434,2.543345761304649e-10,88.8570655138,1.02948642568e-47,8.18488918063e-10,4.93126074226e-14, , , 
5107, ,5.711586478126434,2.9714811046840127e-10,121.290588093,1.02948642568e-47,1.52504645793e-09,8.89298487305e-14, , , 
5108, ,5.711586478126434,3.4716868189265595e-10,165.562599608,1.02948642568e-47,2.84153718825e-09,1.41460666945e-13, , , 
5109, ,5.711586478126434,4.056094904897649e-10,225.994240937,1.02948642568e-47,5.29448368617e-09,1.89595907716e-13, , , 
5110, ,5.711586478126434,4.738879609717651e-10,308.483903113,1.02948642568e-47,9.86492720173e-09,2.01128035573e-13, , , 
5111, ,5.711586478126434,5.536601209276803e-10,421.082935943,1.02948642568e-47,1.83807892258e-08,1.5506017191e-13, , , 
5112, ,5.711586478126434,6.468607661546321e-10,574.781494765,1.02948642568e-47,3.42479377346e-08,7.73242977521e-14, , , 
5113, ,5.711586478126434,7.557503872394938e-10,784.581227413,1.02948642568e-47,6.38123436735e-08,2.12743330336e-14, , , 
5114, ,5.711586478126434,8.829699955494082e-10,1070.95950029,1.02948642568e-47,1.18898114001e-07,2.59924671958e-15, , , 
5115, ,5.711586478126434,1.0316051783820818e-09,1461.86807839,1.02948642568e-47,2.21536472395e-07,1.04859484491e-16, , , 
5116, ,5.711586478126434,1.2052609368708416e-09,1995.46133914,1.02948642568e-47,4.12777015118e-07,9.32144862296e-19, , , 
5117, ,5.711586478126434,1.4081491217648349e-09,2723.82030559,1.02948642568e-47,7.69105250992e-07,1.05125148149e-21, , , 
5118, ,5.711586478126434,1.6451905877536607e-09,3718.03598075,1.02948642568e-47,1.4330325222e-06,7.07933119068e-26, , , 
5119, ,5.711586478126434,1.9221345439899134e-09,5075.14813875,1.02948642568e-47,2.67009256137e-06,1.01763849179e-31, , , 
5120, ,5.711586478126434,2.2456979955397722e-09,6927.61682877,1.02948642568e-47,4.97504011621e-06,7.66827736808e-40, , , 
5121, ,5.711586478126434,2.623728657777993e-09,9456.25105203,1.02948642568e-47,9.26972514501e-06,4.4555991506e-51, , , 
5122, ,5.711586478126434,3.065395295056524e-09,12907.8565067,1.02948642568e-47,1.72717811808e-05,1.45877232225e-66, , , 
5123, ,5.711586478126434,3.581410100125456e-09,17619.3248974,1.02948642568e-47,3.21815825647e-05,7.56795131413e-88, , , 
5124, ,5.711586478126434,4.184288507901576e-09,24050.516031,1.02948642568e-47,5.99622149725e-05,4.75118236701e-117, , , 
5125, ,5.711586478126434,4.8886527451139865e-09,32829.1421338,1.02948642568e-47,0.000111724375767,4.65192254195e-157, , , 
5126, ,5.711586478126434,5.711586478126423e-09,44812.0352948,1.02948642568e-47,0.000208170030756,8.06936109013e-212, , , 
5127, ,5.711586478126434,6.6730491605731925e-09,61168.7780046,1.02948642568e-47,0.000387872041184,1.02323028011e-286, , , 
5128, ,5.711586478126434,7.79636013040522e-09,83495.8594932,1.02948642568e-47,0.000722701148007,0.0, , , 
5129, ,5.711586478126434,9.108764197647733e-09,113972.500023,1.02948642568e-47,0.00134657024298,0.0, , , 
5130, ,5.711586478126434,1.0642092440647247e-08,155573.352262,1.02948642568e-47,0.00250899202456,0.0, , , 
5131, ,5.711586478126434,1.2433534237775991e-08,212358.840329,1.02948642568e-47,0.00467487009974,0.0, , , 
5132, ,5.711586478126434,1.4526539259467813e-08,289871.474838,1.02948642568e-47,0.00871043437879,0.0, , , 
5133, ,5.711586478126434,1.697187129752137e-08,395676.826048,1.02948642568e-47,0.0162296844942,0.0, , , 
5134, ,5.711586478126434,1.9828839491270715e-08,540101.956425,1.02948642568e-47,0.0302398991741,0.0, , , 
5135, ,5.711586478126434,2.3166736812810894e-08,737243.386851,1.02948642568e-47,0.0563443790739,0.0, , , 
5136, ,5.711586478126434,2.706652070033241e-08,1006342.97838,1.02948642568e-47,0.104983452603,0.0, , , 
5137, ,5.711586478126434,3.162277660168379e-08,1373666.02155,1.02948642568e-47,0.195610020945,0.0, , , 
5138, ,5.711586478126434,3.6946012051993016e-08,1875064.843,1.02948642568e-47,0.364469624843,0.0, , , 
5139, ,5.711586478126434,4.316533692595901e-08,2559478.14847,1.02948642568e-47,0.679096620058,0.0, , , 
5140, ,5.711586478126434,5.043159487171358e-08,3493707.65335,1.02948642568e-47,1.26532410938,0.0, , , 
5141, ,5.711586478126434,5.892102187612295e-08,4768938.22061,1.02948642568e-47,2.35761006465,0.0, , , 
5142, ,5.711586478126434,6.88395206964551e-08,6509637.90007,1.02948642568e-47,4.39280720102,0.0, , , 
5143, ,5.711586478126434,8.042765483057629e-08,8885706.55138,1.02948642568e-47,8.18487912828,0.0, , , 
5144, ,5.711586478126434,9.396648314954711e-08,12129058.8093,1.02948642568e-47,15.2504390127,0.0, , , 
5145, ,5.711586478126434,1.0978437670592484e-07,16556259.9608,1.02948642568e-47,28.4153068578,0.0, , , 
5146, ,5.711586478126434,1.2826498305280627e-07,22599424.0937,1.02948642568e-47,52.9446714817,0.0, , , 
5147, ,5.711586478126434,1.4985653124037573e-07,30848390.3113,1.02948642568e-47,98.6488513991,0.0, , , 
5148, ,5.711586478126434,1.7508270317357268e-07,42108293.5943,1.02948642568e-47,183.806822482,0.0, , , 
5149, ,5.711586478126434,2.045553350050195e-07,57478149.4765,1.02948642568e-47,342.476656541,0.0, , , 
5150, ,5.711586478126434,2.3898925662310533e-07,78458122.7413,1.02948642568e-47,638.116516802,0.0, , , 
5151, ,5.711586478126434,2.792196291524867e-07,107095950.029,1.02948642568e-47,1188.96354028,0.0, , , 
5152, ,5.711586478126434,3.262222009711673e-07,146186807.839,1.02948642568e-47,2215.31996198,0.0, , , 
5153, ,5.711586478126434,3.8113697353402724e-07,199546133.914,1.02948642568e-47,4127.65630672,0.0, , , 
5154, ,5.711586478126434,4.4529585099426604e-07,272382030.559,1.02948642568e-47,7690.76296657,0.0, , , 
5155, ,5.711586478126434,5.202549442372686e-07,371803598.075,1.02948642568e-47,14329.5888218,0.0, , , 
5156, ,5.711586478126434,6.078323128297237e-07,507514813.875,1.02948642568e-47,26699.0527231,0.0, , , 
5157, ,5.711586478126434,7.101520602780344e-07,692761682.877,1.02948642568e-47,49745.6378574,0.0, , , 
5158, ,5.711586478126434,8.296958520834915e-07,945625105.203,1.02948642568e-47,92685.1370791,0.0, , , 
5159, ,5.711586478126434,9.693631061142522e-07,1290785650.67,1.02948642568e-47,172687.002023,0.0, , , 
5160, ,5.711586478126434,1.1325413151528126e-06,1761932489.74,1.02948642568e-47,321737.470048,0.0, , , 
5161, ,5.711586478126434,1.323188207223646e-06,2405051603.1,1.02948642568e-47,599422.879399,0.0, , , 
5162, ,5.711586478126434,1.5459277364194788e-06,3282914213.38,1.02948642568e-47,1116736.99659,0.0, , , 
5163, ,5.711586478126434,1.8061622323899017e-06,4481203529.48,1.02948642568e-47,2080411.62028,0.0, , , 
5164, ,5.711586478126434,2.110203428568597e-06,6116877800.46,1.02948642568e-47,3875443.46396,0.0, , , 
5165, ,5.711586478126434,2.4654255471007907e-06,8349585949.32,1.02948642568e-47,7218679.25297,0.0, , , 
5166, ,5.711586478126434,2.8804441533962983e-06,11397250002.3,1.02948642568e-47,13444518.2745,0.0, , , 
5167, ,5.711586478126434,3.365325118250557e-06,15557335226.2,1.02948642568e-47,25036067.9064,0.0, , , 
5168, ,5.711586478126434,3.93182875570577e-06,21235884032.9,1.02948642568e-47,46611827.0601,0.0, , , 
